SORBI_3002G320500	SbMYBR19	MYBR
SORBI_3003G033000	SbMYBR21	MYBR
SORBI_3003G034300	SbMYBR22	MYBR
SORBI_3003G036600	SbMYBR23	MYBR
SORBI_3003G059200	SbMYBR24	MYBR
SORBI_3003G064200	SbMYBR25	MYBR
SORBI_3003G076600	SbMYBR26	MYBR
SORBI_3003G132300	SbMYBR27	MYBR
SORBI_3003G202600	SbMYBR28	MYBR
SORBI_3003G211200	SbMYBR29	MYBR
SORBI_3003G223400	SbMYBR30	MYBR
SORBI_3003G231700	SbMYBR31	MYBR
SORBI_3003G246900	SbMYBR32	MYBR
SORBI_3003G273300	SbMYBR33	MYBR
SORBI_3004G267000	SbMYBR38	MYBR
SORBI_3004G279300	SbMYBR39	MYBR
SORBI_3004G281800	SbMYBR40	MYBR
SORBI_3004G342200	SbMYBR42	MYBR
SORBI_3006G192100	SbMYBR48	MYBR
SORBI_3007G020500	SbMYBR49	MYBR
SORBI_3007G037100	SbMYBR50	MYBR
SORBI_3007G039200	SbMYBR51	MYBR
SORBI_3007G047400	SbMYBR52	MYBR
SORBI_3007G209500	SbMYBR54	MYBR
SORBI_3009G039000	SbMYBR60	MYBR
SORBI_3009G039100	SbMYBR61	MYBR
SORBI_3009G039200	SbMYBR62	MYBR
SORBI_3009G039600	SbMYBR63	MYBR
SORBI_3009G039700	SbMYBR64	MYBR
SORBI_3009G040000	SbMYBR65	MYBR
SORBI_3009G072200	SbMYBR66	MYBR
SORBI_3009G235500	SbMYBR68	MYBR
SORBI_3009G244300	SbMYBR69	MYBR
SORBI_3009G244600	SbMYBR70	MYBR
SORBI_3009G253300	SbMYBR71	MYBR
SORBI_3010G004300	SbMYBR72	MYBR
SORBI_3010G058000	SbMYBR73	MYBR
SORBI_3010G063566	SbMYBR74	MYBR
SORBI_3010G075100	SbMYBR75	MYBR
SORBI_3010G085700	SbMYBR76	MYBR
SORBI_3010G109700	SbMYBR77	MYBR
SORBI_3010G111400	SbMYBR78	MYBR
SORBI_3010G111500	SbMYBR79	MYBR
SORBI_3010G275700	SbMYBR80	MYBR
SORBI_3001G235200	SbMYBR80	MYBR
SORBI_3001G235266	SbMYBR81	MYBR
SORBI_3001G235400	SbMYBR82	MYBR
SORBI_3001G333800	SbMYBR83	MYBR
SORBI_3001G363500	SbMYBR84	MYBR
SORBI_3001G398100	SbMYBR85	MYBR
SORBI_3001G398200	SbMYBR86	MYBR
SORBI_3001G421500	SbMYBR87	MYBR
SORBI_3001G434800	SbMYBR88	MYBR
SORBI_3001G459200	SbMYBR89	MYBR
SORBI_3001G490350	SbMYBR90	MYBR
SORBI_3002G179400	SbMYBR91	MYBR
SORBI_3002G194400	SbMYBR92	MYBR
SORBI_3002G291850	SbMYBR93	MYBR
SORBI_3003G088300	SbMYBR94	MYBR
SORBI_3003G196300	SbMYBR95	MYBR
SORBI_3003G231800	SbMYBR96	MYBR
SORBI_3004G084300	SbMYBR97	MYBR
SORBI_3004G316700	SbMYBR98	MYBR
SORBI_3006G118700	SbMYBR99	MYBR
SORBI_3007G053700	SbMYBR100	MYBR
SORBI_3008G061601	SbMYBR57	MYBR
SORBI_3009G039500	SbMYBR101	MYBR
SORBI_3009G039900	SbMYBR102	MYBR
SORBI_3009G040100	SbMYBR103	MYBR
SORBI_3009G151200	SbMYBR104	MYBR
SORBI_3009G252300	SbMYBR105	MYBR
SORBI_3009G256300	SbMYBR106	MYBR
SORBI_3010G025850	SbMYBR107	MYBR
SORBI_3010G070600	SbMYBR108	MYBR
SORBI_3010G191900	SbMYBR109	MYBR
SORBI_3010G223700	SbMYBR110	MYBR
SORBI_3010G257000	SbMYBR111	MYBR
Os07g0566500	OsNAC74	NAC
Os03g0119966	OsNAC26	NAC
Os03g0327800	OsNAC31	NAC
Os01g0816100	OsNAC9	NAC
Os11g0126900	OsNAC107	NAC
Os09g0497900	OsNAC92	NAC
Os04g0536500	OsNAC127	NAC
Os07g0684800	OsNAC76	NAC
Os03g0327100	OsNAC30	NAC
Os03g0815100	OsNAC37	NAC
Os02g0643600	OsNAC21	NAC
Os02g0745250	OsNAC128	NAC
Os09g0552800	OsNAC94	NAC
Os12g0123700	OsNAC118	NAC
Os04g0460600	OsNAC42	NAC
Os06g0344900	OsNAC60	NAC
Os01g0393100	OsNAC5	NAC
Os01g0104500	OsNAC2	NAC
Os03g0624600	OsNAC34	NAC
Os08g0562200	OsNAC87	NAC
Os07g0225300	OsNAC69	NAC
Os01g0884300	OsNAC11	NAC
Os06g0104200	OsNAC57	NAC
Os08g0436700	OsNAC84	NAC
Os08g0157900	OsNAC80	NAC
Os10g0532000	OsNAC105	NAC
Os01g0104200	OsNAC1	NAC
Os02g0579000	OsNAC18	NAC
Os01g0261200	OsNAC4	NAC
Os08g0115800	OsNAC79	NAC
Os08g0103900	OsNAC77	NAC
Os06g0131700	OsNAC58	NAC
Os03g0133000	OsNAC28	NAC
Os08g0511200	OsNAC85	NAC
Os12g0123800	OsNAC119	NAC
Os06g0530400	OsNAC61	NAC
Os03g0777000	OsNAC35	NAC
Os04g0515900	OsNAC44	NAC
Os02g0252200	OsNAC16	NAC
Os01g0888300	OsNAC12	NAC
Os11g0127600	OsNAC109	NAC
Os10g0477600	OsNAC104	NAC
Os05g0426200	OsNAC52	NAC
Os05g0418800	OsNAC50	NAC
Os03g0109000	OsNAC25	NAC
Os12g0610600	OsNAC126	NAC
Os02g0822400	OsNAC24	NAC
Os07g0138200	OsNAC65	NAC
Os06g0101800	OsNAC56	NAC
Os06g0726300	OsNAC64	NAC
Os05g0415400	OsNAC49	NAC
Os08g0433500	OsNAC83	NAC
Os06g0675600	OsNAC63	NAC
Os02g0810900	OsNAC23	NAC
Os08g0200600	OsNAC81	NAC
Os09g0493700	OsNAC91	NAC
Os12g0477400	OsNAC125	NAC
Os04g0691300	OsNAC46	NAC
Os05g0442700	OsNAC53	NAC
Os11g0154500	OsNAC111	NAC
Os12g0156100	OsNAC120	NAC
Os01g0862800	OsNAC10	NAC
Os02g0214500	OsNAC15	NAC
Os01g0925400	OsNAC13	NAC
Os09g0509100	OsNAC93	NAC
Os11g0512000	OsNAC113	NAC
Os02g0555300	OsNAC17	NAC
Os11g0146900	OsNAC110	NAC
Os01g0811500	OsNAC8	NAC
Os04g0437000	OsNAC41	NAC
Os08g0535800	OsNAC86	NAC
Os11g0512100	OsNAC114	NAC
Os05g0515800	OsNAC54	NAC
Os03g0588000	OsNAC33	NAC
Os11g0512200	OsNAC115	NAC
Os07g0457100	OsNAC73	NAC
Os11g0184900	OsNAC112	NAC
Os07g0242800	OsNAC70	NAC
Os07g0196800	OsNAC68	NAC
Os03g0587700	OsNAC32	NAC
Os07g0196500	OsNAC67	NAC
Os03g0811850	OsNAC36	NAC
Os07g0195600	OsNAC66	NAC
Os01g0191300	OsNAC3	NAC
Os05g0563000	OsNAC55	NAC
Os05g0325300	OsNAC48	NAC
Os10g0395700	OsNAC129	NAC
Os01g0675800	OsNAC130	NAC
Os05g0194500	OsNAC47	NAC
Os06g0560300	OsNAC62	NAC
Os10g0402100	OsNAC101	NAC
Os07g0456900	OsNAC72	NAC
Os07g0272700	OsNAC71	NAC
Os02g0594800	OsNAC19	NAC
Os10g0571600	OsNAC106	NAC
Os12g0415000	OsNAC122	NAC
Os12g0418300	OsNAC123	NAC
Os10g0414000	OsNAC103	NAC
Os11g0127000	OsNAC108	NAC
Os12g0135850	OsNAC131	NAC
Os11g0179300	OsNAC132	NAC
Os08g0327800	OsNAC82	NAC
Os09g0295000	OsNAC88	NAC
Os10g0413700	OsNAC102	NAC
Os01g0946200	OsNAC133	NAC
Os12g0630800	OsNAC127	NAC
Os10g0396050	OsNAC99	NAC
Os09g0552900	OsNAC95	NAC
Os03g0832000	OsNAC134	NAC
Os12g0137000	OsNAC135	NAC
Os07g0683200	OsNAC75	NAC
Os09g0411900	OsNAC89	NAC
Os02g0285900	OsNAC136	NAC
Os10g0401550	OsNAC100	NAC
Os01g0667000	OsNAC137	NAC
Os11g0512600	OsNAC116	NAC
Os11g0686700	OsNAC117	NAC
Os04g0475400	OsNAC138	NAC
Os01g0378400	OsNAC139	NAC
Os10g0413900	OsNAC140	NAC
Os05g0348500	OsNAC141	NAC
Os04g0619000	OsNAC45	NAC
Os05g0326800	OsNAC142	NAC
Os05g0326500	OsNAC143	NAC
Os10g0359500	OsNAC97	NAC
Os11g0512400	OsNAC144	NAC
Os04g0508400	OsNAC145	NAC
Os01g0672100	OsNAC6	NAC
Os04g0477300	OsNAC43	NAC
Os01g0753000	OsNAC146	NAC
Os05g0515700	OsNAC147	NAC
Os06g0267500	OsNAC148	NAC
SORBI_3001G018350	SbNAC1	NAC
SORBI_3001G018700	SbNAC2	NAC
SORBI_3001G030800	SbNAC124	NAC
SORBI_3001G031000	SbNAC3	NAC
SORBI_3001G040200	SbNAC4	NAC
SORBI_3001G040900	SbNAC5	NAC
SORBI_3001G045500	SbNAC6	NAC
SORBI_3001G071000	SbNAC7	NAC
SORBI_3001G163800	SbNAC8	NAC
SORBI_3001G249800	SbNAC9	NAC
SORBI_3001G290400	SbNAC10	NAC
SORBI_3001G316800	SbNAC11	NAC
SORBI_3001G360300	SbNAC12	NAC
SORBI_3001G385800	SbNAC13	NAC
SORBI_3001G386000	SbNAC14	NAC
SORBI_3001G453000	SbNAC15	NAC
SORBI_3001G515800	SbNAC16	NAC
SORBI_3001G522700	SbNAC17	NAC
SORBI_3001G529200	SbNAC18	NAC
SORBI_3002G029400	SbNAC19	NAC
SORBI_3002G080100	SbNAC20	NAC
SORBI_3002G096700	SbNAC21	NAC
SORBI_3002G168300	SbWRKY15	NAC
SORBI_3002G192600	SbNAC22	NAC
SORBI_3002G199200	SbNAC23	NAC
SORBI_3002G200300	SbNAC24	NAC
SORBI_3002G224300	SbNAC25	NAC
SORBI_3002G251700	SbNAC26	NAC
SORBI_3002G253000	SbNAC27	NAC
SORBI_3002G259600	SbNAC28	NAC
SORBI_3002G290800	SbNAC29	NAC
SORBI_3002G295400	SbNAC31	NAC
SORBI_3002G342100	SbNAC32	NAC
SORBI_3002G420700	SbNAC33	NAC
SORBI_3002G421400	SbNAC34	NAC
SORBI_3003G001701	SbNAC35	NAC
SORBI_3003G035100	SbNAC36	NAC
SORBI_3003G101100	SbNAC37	NAC
SORBI_3003G105600	SbNAC38	NAC
SORBI_3003G105800	SbNAC126	NAC
SORBI_3003G110867	SbNAC39	NAC
SORBI_3003G110932	SbNAC40	NAC
SORBI_3003G119800	SbNAC41	NAC
SORBI_3003G251800	SbNAC42	NAC
SORBI_3003G254900	SbNAC43	NAC
SORBI_3003G255000	SbNAC44	NAC
SORBI_3003G310000	SbNAC45	NAC
SORBI_3003G333300	SbNAC46	NAC
SORBI_3003G334600	SbNAC47	NAC
SORBI_3003G365500	SbNAC48	NAC
SORBI_3003G379700	SbNAC49	NAC
SORBI_3003G382300	SbNAC50	NAC
SORBI_3003G409800	SbNAC51	NAC
SORBI_3003G423100	SbNAC127	NAC
SORBI_3003G423200	SbNAC52	NAC
SORBI_3004G112200	SbNAC53	NAC
SORBI_3004G129001	SbNAC54	NAC
SORBI_3004G176600	SbNAC55	NAC
SORBI_3004G191700	SbNAC56	NAC
SORBI_3004G201600	SbNAC57	NAC
SORBI_3004G219500	SbNAC58	NAC
SORBI_3004G237900	SbNAC59	NAC
SORBI_3004G302400	SbNAC60	NAC
SORBI_3004G338800	SbNAC62	NAC
SORBI_3004G350300	SbNAC63	NAC
SORBI_3005G018500	SbNAC64	NAC
SORBI_3005G018700	SbNAC65	NAC
SORBI_3005G028500	SbNAC66	NAC
SORBI_3005G041000	SbNAC67	NAC
SORBI_3005G056300	SbNAC68	NAC
SORBI_3005G059900	SbNAC69	NAC
SORBI_3005G060000	SbNAC70	NAC
SORBI_3005G064600	SbNAC71	NAC
SORBI_3005G095800	SbNAC72	NAC
SORBI_3005G188000	SbNAC74	NAC
SORBI_3006G003800	SbNAC128	NAC
SORBI_3006G003850	SbNAC75	NAC
SORBI_3006G004100	SbNAC76	NAC
SORBI_3006G086000	SbNAC77	NAC
SORBI_3006G092100	SbNAC78	NAC
SORBI_3006G107400	SbNAC79	NAC
SORBI_3006G118150	SbNAC129	NAC
SORBI_3006G118200	SbNAC80	NAC
SORBI_3006G120400	SbNAC82	NAC
SORBI_3006G141900	SbNAC83	NAC
SORBI_3006G147400	SbNAC61	NAC
SORBI_3006G160900	SbNAC84	NAC
SORBI_3006G174725	SbNAC85	NAC
SORBI_3006G218300	SbNAC86	NAC
SORBI_3006G279400	SbNAC87	NAC
SORBI_3006G281900	SbNAC88	NAC
SORBI_3007G003000	SbNAC89	NAC
SORBI_3007G015500	SbNAC90	NAC
SORBI_3007G018100	SbNAC91	NAC
SORBI_3007G047700	SbNAC92	NAC
SORBI_3007G071000	SbNAC93	NAC
SORBI_3007G136300	SbNAC94	NAC
SORBI_3007G138600	SbNAC95	NAC
SORBI_3007G166100	SbNAC96	NAC
SORBI_3007G190333	SbNAC130	NAC
SORBI_3007G209200	SbNAC97	NAC
SORBI_3008G017600	SbNAC98	NAC
SORBI_3008G021800	SbNAC99	NAC
SORBI_3008G057700	SbNAC100	NAC
SORBI_3008G071400	SbNAC101	NAC
SORBI_3008G094700	SbNAC102	NAC
SORBI_3008G142100	SbNAC131	NAC
SORBI_3008G183900	SbNAC104	NAC
SORBI_3009G071500	SbNAC105	NAC
SORBI_3009G071600	SbNAC132	NAC
SORBI_3009G086800	SbNAC107	NAC
SORBI_3009G120600	SbNAC106	NAC
SORBI_3009G140500	SbNAC109	NAC
SORBI_3009G142200	SbNAC110	NAC
SORBI_3009G143700	SbNAC111	NAC
SORBI_3009G154300	SbNAC112	NAC
SORBI_3009G231600	SbNAC113	NAC
SORBI_3009G245500	SbNAC133	NAC
SORBI_3010G000100	SbNAC114	NAC
SORBI_3010G002900	SbNAC115	NAC
SORBI_3010G022400	SbNAC116	NAC
SORBI_3010G090800	SbNAC117	NAC
SORBI_3010G111800	SbNAC118	NAC
SORBI_3010G155000	SbNAC134	NAC
SORBI_3010G155100	SbNAC120	NAC
SORBI_3010G168500	SbNAC121	NAC
SORBI_3010G227300	SbNAC122	NAC
SORBI_3010G273700	SbNAC123	NAC
Os01g0236700	OsNLP3	NLP
Os01g0246500	OsNLP4	NLP
Os01g0551600	OsNLP5	NLP
Os02g0136000	OsNLP1	NLP
Os03g0131100	OsNLP6	NLP
Os04g0495800	OsNLP2	NLP
Os04g0564000	OsNLP7	NLP
Os06g0228950	OsNLP8	NLP
Os09g0444100	OsNLP9	NLP
Os09g0549450	OsNLP10	NLP
SORBI_3001G517800	SbNLP1	NLP
SORBI_3002G287400	SbNLP2	NLP
SORBI_3003G000800	SbNLP3	NLP
SORBI_3003G003600	SbNLP4	NLP
SORBI_3003G186200	SbNLP5	NLP
SORBI_3004G034100	SbNLP6	NLP
SORBI_3004G238400	SbNLP7	NLP
SORBI_3006G133900	SbNLP8	NLP
SORBI_3006G179600	SbNLP9	NLP
SORBI_3006G276566	SbNLP12	NLP
SORBI_3007G127800	SbNLP10	NLP
SORBI_3008G082000	SbNLP11	NLP
SORBI_3010G092750	SbNLP13	NLP
Os05g0501800	OsSPL1	NOZZLE
Os01g0676900	OsSPL2	NOZZLE
Os01g0212500	OsSPL3	NOZZLE
Os05g0316050	OsSPL4	NOZZLE
SORBI_3003G007600	SbSPL1	NOZZLE
SORBI_3003G018000	SbSPL2	NOZZLE
SORBI_3003G255200	SbSPL3	NOZZLE
SORBI_3009G188500	SbSPL4	NOZZLE
Os01g0823500	OsOFP6	OVATE
Os12g0158300	OsOFP1	OVATE
Os11g0156300	OsOFP4	OVATE
Os05g0477200	OsOFP9	OVATE
Os01g0864000	OsOFP8	OVATE
Os05g0324600	OsOFP19	OVATE
Os04g0415100	OsOFP5	OVATE
Os01g0226700	OsOFP6	OVATE
Os04g0685000	OsOFP7	OVATE
Os05g0583600	OsOFP10	OVATE
Os01g0625900	OsOFP2	OVATE
Os07g0679200	OsOFP11	OVATE
Os03g0126450	OsOFP12	OVATE
Os05g0440900	OsOFP13	OVATE
Os05g0441400	OsOFP14	OVATE
Os01g0863800	OsOFP15	OVATE
Os04g0577700	OsOFP16	OVATE
Os10g0532600	OsOFP17	OVATE
Os02g0679700	OsOFP18	OVATE
Os05g0517100	OsOFP20	OVATE
Os08g0102400	OsOFP21	OVATE
Os03g0197900	OsOFP22	OVATE
Os11g0156401	OsOFP23	OVATE
Os12g0158400	OsOFP24	OVATE
Os03g0159400	OsOFP25	OVATE
Os04g0447900	OsOFP26	OVATE
Os01g0732300	OsOFP3	OVATE
Os03g0336900	OsOFP27	OVATE
Os01g0511400	OsOFP28	OVATE
Os10g0431700	OsOFP31	OVATE
Os05g0328300	OsOFP29	OVATE
Os07g0679100	OsOFP30	OVATE
SORBI_3001G240900	SbOFP1	OVATE
SORBI_3001G316300	SbOFP2	OVATE
SORBI_3001G325100	SbOFP3	OVATE
SORBI_3001G380100	SbOFP4	OVATE
SORBI_3001G468900	SbOFP5	OVATE
SORBI_3001G497800	SbOFP6	OVATE
SORBI_3001G523500	SbOFP7	OVATE
SORBI_3002G145400	SbOFP8	OVATE
SORBI_3002G179200	SbOFP9	OVATE
SORBI_3002G417600	SbOFP10	OVATE
SORBI_3002G417700	SbOFP11	OVATE
SORBI_3003G010700	SbOFP12	OVATE
SORBI_3003G041600	SbOFP13	OVATE
SORBI_3003G205000	SbOFP14	OVATE
SORBI_3003G227000	SbOFP15	OVATE
SORBI_3003G286400	SbOFP16	OVATE
SORBI_3003G296100	SbOFP17	OVATE
SORBI_3003G339100	SbOFP18	OVATE
SORBI_3003G365900	SbOFP19	OVATE
SORBI_3003G366000	SbOFP20	OVATE
SORBI_3004G282200	SbOFP21	OVATE
SORBI_3005G042700	SbOFP22	OVATE
SORBI_3005G042800	SbOFP23	OVATE
SORBI_3006G073800	SbOFP24	OVATE
SORBI_3006G096600	SbOFP25	OVATE
SORBI_3006G187600	SbOFP26	OVATE
SORBI_3006G274000	SbOFP27	OVATE
SORBI_3007G001700	SbOFP28	OVATE
SORBI_3008G042100	SbOFP29	OVATE
SORBI_3008G042200	SbOFP30	OVATE
SORBI_3009G082300	SbOFP31	OVATE
SORBI_3009G095800	SbOFP32	OVATE
SORBI_3009G096300	SbOFP33	OVATE
SORBI_3009G153900	SbOFP34	OVATE
SORBI_3009G154000	SbOFP35	OVATE
SORBI_3009G173400	SbOFP36	OVATE
SORBI_3009G198800	SbOFP37	OVATE
SORBI_3009G247500	SbOFP38	OVATE
Os01g0883400	OsPHD5	PHD
Os08g0105000	OsPHD45	PHD
Os12g0527800	OsPHD63	PHD
Os06g0731500	OsPHD39	PHD
Os01g0965500	OsPHD6	PHD
Os02g0122700	OsPHD8	PHD
Os03g0799600	OsPHD22	PHD
Os07g0661550	OsPHD64	PHD
Os07g0173300	OsPHD40	PHD
Os09g0386500	OsPHD51	PHD
Os04g0691700	OsPHD27	PHD
Os07g0186400	OsPHD41	PHD
Os08g0421900	OsPHD49	PHD
Os03g0716200	OsPHD19	PHD
Os06g0283200	OsPHD35	PHD
Os06g0731100	OsPHD38	PHD
Os04g0425100	OsPHD24	PHD
Os06g0187000	OsPHD33	PHD
Os12g0209700	OsPHD65	PHD
Os01g0877500	OsPHD4	PHD
Os11g0292050	OsPHD59	PHD
Os08g0337300	OsPHD66	PHD
Os03g0747600	OsPHD20	PHD
Os01g0218800	OsPHD67	PHD
Os11g0234200	OsPHD58	PHD
Os06g0101000	OsPHD68	PHD
Os03g0302200	OsPHD16	PHD
Os04g0609700	OsPHD26	PHD
Os06g0309000	OsPHD36	PHD
Os12g0224500	OsPHD69	PHD
Os04g0433900	OsPHD70	PHD
Os03g0304400	OsPHD17	PHD
Os05g0125000	OsPHD29	PHD
Os01g0655300	OsPHD71	PHD
Os01g0218900	OsPHD3	PHD
Os09g0449000	OsPHD53	PHD
Os09g0434000	OsPHD72	PHD
Os03g0748200	OsPHD21	PHD
Os01g0246100	OsPHD73	PHD
Os06g0102800	OsPHD32	PHD
Os09g0134500	OsPHD50	PHD
Os07g0611200	OsPHD74	PHD
Os06g0704800	OsPHD75	PHD
Os02g0137500	OsPHD76	PHD
Os07g0680500	OsPHD77	PHD
Os10g0572500	OsPHD78	PHD
Os03g0143600	OsPHD14	PHD
Os02g0768750	OsPHD79	PHD
Os05g0102600	OsPHD80	PHD
Os09g0556700	OsPHD81	PHD
Os03g0719100	OsPHD82	PHD
Os04g0221600	OsPHD83	PHD
Os11g0160100	OsPHD84	PHD
Os01g0690333	OsPHD85	PHD
Os01g0881000	OsPHD86	PHD
Os02g0147800	OsPHD87	PHD
Os09g0492800	OsPHD88	PHD
Os02g0611300	OsPHD89	PHD
Os09g0243200	OsPHD90	PHD
Os06g0529800	OsPHD91	PHD
Os04g0551600	OsPHD92	PHD
Os03g0278700	OsPHD93	PHD
Os12g0161900	OsPHD94	PHD
Os04g0289800	OsPHD95	PHD
Os02g0191500	OsPHD96	PHD
Os11g0144500	OsPHD97	PHD
Os02g0658200	OsPHD98	PHD
Os04g0487400	OsPHD99	PHD
Os06g0554100	OsPHD100	PHD
Os08g0337001	OsPHD101	PHD
Os08g0336500	OsPHD102	PHD
Os10g0464800	OsPHD103	PHD
Os11g0148800	OsPHD104	PHD
Os07g0159600	OsPHD105	PHD
Os03g0142500	OsPHD106	PHD
Os09g0344900	OsPHD107	PHD
Os11g0148700	OsPHD108	PHD
Os09g0242800	OsPHD109	PHD
Os06g0540050	OsPHD110	PHD
Os07g0490600	OsPHD111	PHD
Os08g0539300	OsPHD112	PHD
Os12g0108350	OsPHD113	PHD
Os02g0759400	OsPHD114	PHD
Os04g0508800	OsPHD115	PHD
Os12g0620100	OsPHD116	PHD
Os06g0534950	OsPHD117	PHD
Os10g0566400	OsPHD118	PHD
Os07g0610200	OsPHD119	PHD
Os02g0619600	OsPHD120	PHD
Os02g0249300	OsPHD121	PHD
Os07g0110400	OsPHD122	PHD
Os09g0434200	OsPHD123	PHD
SORBI_3001G090400	SbPHD1	PHD
SORBI_3001G090800	SbPHD2	PHD
SORBI_3001G113900	SbPHD3	PHD
SORBI_3001G226900	SbPHD38	PHD
SORBI_3001G227000	SbPHD39	PHD
SORBI_3001G227100	SbPHD40	PHD
SORBI_3001G290100	SbPHD41	PHD
SORBI_3001G293400	SbPHD42	PHD
SORBI_3001G312802	SbPHD43	PHD
SORBI_3001G335201	SbPHD44	PHD
SORBI_3001G342500	SbPHD45	PHD
SORBI_3001G342600	SbPHD46	PHD
SORBI_3001G350100	SbPHD47	PHD
SORBI_3001G386300	SbPHD48	PHD
SORBI_3001G397800	SbPHD4	PHD
SORBI_3001G398950	SbPHD5	PHD
SORBI_3001G407100	SbPHD6	PHD
SORBI_3001G417500	SbPHD49	PHD
SORBI_3001G422700	SbPHD50	PHD
SORBI_3001G422900	SbPHD51	PHD
SORBI_3001G425900	SbPHD52	PHD
SORBI_3001G485000	SbPHD53	PHD
SORBI_3001G487200	SbPHD54	PHD
SORBI_3001G507400	SbPHD7	PHD
SORBI_3001G508466	SbPHD55	PHD
SORBI_3001G508532	SbPHD56	PHD
SORBI_3001G508600	SbPHD57	PHD
SORBI_3001G520400	SbPHD58	PHD
SORBI_3001G522600	SbPHD59	PHD
SORBI_3001G534700	SbPHD60	PHD
SORBI_3002G008900	SbPHD61	PHD
SORBI_3002G039800	SbPHD62	PHD
SORBI_3002G049200	SbPHD8	PHD
SORBI_3002G058300	SbPHD9	PHD
SORBI_3002G101200	SbPHD63	PHD
SORBI_3002G148400	SbPHD64	PHD
SORBI_3002G154000	SbPHD65	PHD
SORBI_3002G176300	SbPHD66	PHD
SORBI_3002G192500	SbPHD11	PHD
SORBI_3002G197300	SbPHD67	PHD
SORBI_3002G211900	SbPHD68	PHD
SORBI_3002G221000	SbPHD12	PHD
SORBI_3002G232800	SbPHD69	PHD
SORBI_3002G250700	SbPHD70	PHD
SORBI_3002G277300	SbPHD71	PHD
SORBI_3002G303600	SbPHD72	PHD
SORBI_3002G306400	SbPHD73	PHD
SORBI_3002G371800	SbPHD74	PHD
SORBI_3002G371900	SbPHD75	PHD
SORBI_3002G418600	SbPHD76	PHD
SORBI_3002G427100	SbPHD13	PHD
SORBI_3002G429900	SbPHD14	PHD
SORBI_3003G016500	SbPHD77	PHD
SORBI_3003G018860	SbPHD78	PHD
SORBI_3003G018400	SbPHD79	PHD
SORBI_3003G018560	SbPHD80	PHD
SORBI_3003G040100	SbPHD15	PHD
SORBI_3003G061900	SbPHD81	PHD
SORBI_3003G123300	SbPHD82	PHD
SORBI_3003G159500	SbPHD83	PHD
SORBI_3003G188300	SbPHD16	PHD
SORBI_3003G241700	SbPHD17	PHD
SORBI_3003G264901	SbPHD84	PHD
SORBI_3003G288401	SbPHD85	PHD
SORBI_3003G339400	SbPHD86	PHD
SORBI_3003G375500	SbPHD18	PHD
SORBI_3003G377300	SbPHD87	PHD
SORBI_3003G379400	SbPHD19	PHD
SORBI_3003G439700	SbPHD20	PHD
SORBI_3003G440002	SbPHD88	PHD
SORBI_3004G001900	SbPHD89	PHD
SORBI_3004G020600	SbPHD10	PHD
SORBI_3004G031700	SbPHD90	PHD
SORBI_3004G034900	SbPHD91	PHD
SORBI_3004G063750	SbPHD92	PHD
SORBI_3004G074600	SbPHD93	PHD
SORBI_3004G108600	SbPHD94	PHD
SORBI_3004G109900	SbPHD95	PHD
SORBI_3004G110400	SbPHD96	PHD
SORBI_3004G114200	SbPHD97	PHD
SORBI_3004G130970	SbPHD98	PHD
SORBI_3004G156500	SbPHD99	PHD
SORBI_3004G163500	SbPHD100	PHD
SORBI_3004G181200	SbPHD101	PHD
SORBI_3004G187502	SbPHD102	PHD
SORBI_3004G187600	SbPHD103	PHD
SORBI_3004G187702	SbPHD104	PHD
SORBI_3004G217450	SbPHD105	PHD
SORBI_3004G234600	SbPHD106	PHD
SORBI_3004G258700	SbPHD23	PHD
SORBI_3004G277300	SbPHD107	PHD
SORBI_3004G283400	SbPHD108	PHD
SORBI_3004G288000	SbPHD109	PHD
SORBI_3004G295000	SbPHD110	PHD
SORBI_3004G301000	SbPHD111	PHD
SORBI_3004G305000	SbPHD112	PHD
SORBI_3004G311400	SbPHD113	PHD
SORBI_3004G332500	SbPHD114	PHD
SORBI_3004G337925	SbPHD115	PHD
SORBI_3004G355800	SbPHD116	PHD
SORBI_3005G028600	SbPHD117	PHD
SORBI_3005G036400	SbPHD118	PHD
SORBI_3005G045700	SbPHD119	PHD
SORBI_3005G055501	SbPHD120	PHD
SORBI_3005G090800	SbPHD24	PHD
SORBI_3005G133000	SbPHD121	PHD
SORBI_3005G205800	SbPHD122	PHD
SORBI_3006G001200	SbPHD123	PHD
SORBI_3006G032400	SbPHD124	PHD
SORBI_3006G032600	SbPHD125	PHD
SORBI_3006G083900	SbPHD126	PHD
SORBI_3006G100100	SbPHD127	PHD
SORBI_3006G142332	SbPHD128	PHD
SORBI_3006G163100	SbPHD129	PHD
SORBI_3006G171050	SbPHD130	PHD
SORBI_3006G184500	SbPHD131	PHD
SORBI_3006G192150	SbPHD132	PHD
SORBI_3006G193000	SbPHD133	PHD
SORBI_3006G194700	SbPHD134	PHD
SORBI_3006G208600	SbPHD135	PHD
SORBI_3006G209850	SbPHD136	PHD
SORBI_3006G248801	SbPHD137	PHD
SORBI_3006G280200	SbPHD25	PHD
SORBI_3007G004200	SbPHD26	PHD
SORBI_3007G005200	SbPHD27	PHD
SORBI_3007G077900	SbPHD28	PHD
SORBI_3007G116000	SbPHD138	PHD
SORBI_3007G130300	SbPHD29	PHD
SORBI_3007G177801	SbPHD139	PHD
SORBI_3007G178100	SbPHD140	PHD
SORBI_3007G187200	SbPHD141	PHD
